,date,day,month,year,new_cases,deaths,country,geoId,countryterritoryCode,popData2018,cases_cumulative
899,2020-02-04,4,2,2020,1,0,Belgium,BE,BEL,11422068.0,1
900,2020-02-03,3,2,2020,0,0,Belgium,BE,BEL,11422068.0,0
901,2020-02-02,2,2,2020,0,0,Belgium,BE,BEL,11422068.0,0
902,2020-02-01,1,2,2020,0,0,Belgium,BE,BEL,11422068.0,0
903,2020-01-31,31,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
904,2020-01-30,30,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
905,2020-01-29,29,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
906,2020-01-28,28,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
907,2020-01-27,27,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
908,2020-01-26,26,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
909,2020-01-25,25,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
910,2020-01-24,24,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
911,2020-01-23,23,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
912,2020-01-22,22,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
913,2020-01-21,21,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
914,2020-01-20,20,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
915,2020-01-19,19,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
916,2020-01-18,18,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
917,2020-01-17,17,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
918,2020-01-16,16,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
919,2020-01-15,15,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
920,2020-01-14,14,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
921,2020-01-13,13,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
922,2020-01-12,12,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
923,2020-01-11,11,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
924,2020-01-10,10,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
925,2020-01-09,9,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
926,2020-01-08,8,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
927,2020-01-07,7,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
928,2020-01-06,6,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
929,2020-01-05,5,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
930,2020-01-04,4,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
931,2020-01-03,3,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
932,2020-01-02,2,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
933,2020-01-01,1,1,2020,0,0,Belgium,BE,BEL,11422068.0,0
934,2019-12-31,31,12,2019,0,0,Belgium,BE,BEL,11422068.0,0
935,2020-03-31,31,3,2020,1,0,Belize,BZ,BLZ,383071.0,3
936,2020-03-30,30,3,2020,0,0,Belize,BZ,BLZ,383071.0,2
937,2020-03-29,29,3,2020,0,0,Belize,BZ,BLZ,383071.0,2
938,2020-03-28,28,3,2020,0,0,Belize,BZ,BLZ,383071.0,2
939,2020-03-27,27,3,2020,0,0,Belize,BZ,BLZ,383071.0,2
940,2020-03-26,26,3,2020,1,0,Belize,BZ,BLZ,383071.0,2
941,2020-03-25,25,3,2020,0,0,Belize,BZ,BLZ,383071.0,1
942,2020-03-24,24,3,2020,1,0,Belize,BZ,BLZ,383071.0,1
943,2020-03-31,31,3,2020,0,0,Benin,BJ,BEN,11485048.0,6
944,2020-03-30,30,3,2020,0,0,Benin,BJ,BEN,11485048.0,6
945,2020-03-29,29,3,2020,0,0,Benin,BJ,BEN,11485048.0,6
946,2020-03-28,28,3,2020,0,0,Benin,BJ,BEN,11485048.0,6
947,2020-03-27,27,3,2020,1,0,Benin,BJ,BEN,11485048.0,6
948,2020-03-26,26,3,2020,0,0,Benin,BJ,BEN,11485048.0,5
949,2020-03-25,25,3,2020,0,0,Benin,BJ,BEN,11485048.0,5
950,2020-03-24,24,3,2020,3,0,Benin,BJ,BEN,11485048.0,5
951,2020-03-23,23,3,2020,0,0,Benin,BJ,BEN,11485048.0,2
952,2020-03-22,22,3,2020,0,0,Benin,BJ,BEN,11485048.0,2
953,2020-03-21,21,3,2020,0,0,Benin,BJ,BEN,11485048.0,2
954,2020-03-20,20,3,2020,1,0,Benin,BJ,BEN,11485048.0,2
955,2020-03-19,19,3,2020,0,0,Benin,BJ,BEN,11485048.0,1
956,2020-03-18,18,3,2020,0,0,Benin,BJ,BEN,11485048.0,1
957,2020-03-17,17,3,2020,1,0,Benin,BJ,BEN,11485048.0,1
958,2020-03-31,31,3,2020,5,0,Bermuda,BM,BMU,63968.0,27
959,2020-03-30,30,3,2020,0,0,Bermuda,BM,BMU,63968.0,22
960,2020-03-29,29,3,2020,5,0,Bermuda,BM,BMU,63968.0,22
961,2020-03-28,28,3,2020,2,0,Bermuda,BM,BMU,63968.0,17
962,2020-03-27,27,3,2020,9,0,Bermuda,BM,BMU,63968.0,15
963,2020-03-26,26,3,2020,0,0,Bermuda,BM,BMU,63968.0,6
964,2020-03-25,25,3,2020,0,0,Bermuda,BM,BMU,63968.0,6
965,2020-03-24,24,3,2020,0,0,Bermuda,BM,BMU,63968.0,6
966,2020-03-23,23,3,2020,4,0,Bermuda,BM,BMU,63968.0,6
967,2020-03-22,22,3,2020,0,0,Bermuda,BM,BMU,63968.0,2
968,2020-03-21,21,3,2020,0,0,Bermuda,BM,BMU,63968.0,2
969,2020-03-20,20,3,2020,2,0,Bermuda,BM,BMU,63968.0,2
970,2020-03-31,31,3,2020,0,0,Bhutan,BT,BTN,754394.0,4
971,2020-03-30,30,3,2020,0,0,Bhutan,BT,BTN,754394.0,4
972,2020-03-29,29,3,2020,1,0,Bhutan,BT,BTN,754394.0,4
973,2020-03-28,28,3,2020,0,0,Bhutan,BT,BTN,754394.0,3
974,2020-03-27,27,3,2020,0,0,Bhutan,BT,BTN,754394.0,3
975,2020-03-26,26,3,2020,1,0,Bhutan,BT,BTN,754394.0,3
976,2020-03-25,25,3,2020,0,0,Bhutan,BT,BTN,754394.0,2
977,2020-03-24,24,3,2020,0,0,Bhutan,BT,BTN,754394.0,2
978,2020-03-23,23,3,2020,0,0,Bhutan,BT,BTN,754394.0,2
979,2020-03-22,22,3,2020,0,0,Bhutan,BT,BTN,754394.0,2
980,2020-03-21,21,3,2020,1,0,Bhutan,BT,BTN,754394.0,2
981,2020-03-20,20,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
982,2020-03-19,19,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
983,2020-03-18,18,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
984,2020-03-17,17,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
985,2020-03-15,15,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
986,2020-03-13,13,3,2020,0,0,Bhutan,BT,BTN,754394.0,1
987,2020-03-06,6,3,2020,1,0,Bhutan,BT,BTN,754394.0,1
988,2020-03-31,31,3,2020,11,3,Bolivia,BO,BOL,11353142.0,107
989,2020-03-30,30,3,2020,15,3,Bolivia,BO,BOL,11353142.0,96
990,2020-03-29,29,3,2020,7,0,Bolivia,BO,BOL,11353142.0,81
991,2020-03-28,28,3,2020,13,0,Bolivia,BO,BOL,11353142.0,74
992,2020-03-27,27,3,2020,22,0,Bolivia,BO,BOL,11353142.0,61
993,2020-03-26,26,3,2020,7,0,Bolivia,BO,BOL,11353142.0,39
994,2020-03-25,25,3,2020,4,0,Bolivia,BO,BOL,11353142.0,32
995,2020-03-24,24,3,2020,1,0,Bolivia,BO,BOL,11353142.0,28
996,2020-03-23,23,3,2020,7,0,Bolivia,BO,BOL,11353142.0,27
997,2020-03-22,22,3,2020,1,0,Bolivia,BO,BOL,11353142.0,20
998,2020-03-21,21,3,2020,4,0,Bolivia,BO,BOL,11353142.0,19
999,2020-03-20,20,3,2020,3,0,Bolivia,BO,BOL,11353142.0,15
1000,2020-03-19,19,3,2020,0,0,Bolivia,BO,BOL,11353142.0,12
1001,2020-03-18,18,3,2020,1,0,Bolivia,BO,BOL,11353142.0,12
1002,2020-03-17,17,3,2020,1,0,Bolivia,BO,BOL,11353142.0,11
1003,2020-03-15,15,3,2020,0,0,Bolivia,BO,BOL,11353142.0,10
1004,2020-03-14,14,3,2020,7,0,Bolivia,BO,BOL,11353142.0,10
1005,2020-03-13,13,3,2020,1,0,Bolivia,BO,BOL,11353142.0,3
1006,2020-03-12,12,3,2020,2,0,Bolivia,BO,BOL,11353142.0,2
1007,2020-03-31,31,3,2020,30,2,Bosnia_and_Herzegovina,BA,BIH,3323929.0,353
1008,2020-03-30,30,3,2020,66,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0,323
1009,2020-03-29,29,3,2020,28,2,Bosnia_and_Herzegovina,BA,BIH,3323929.0,257
1010,2020-03-28,28,3,2020,48,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,229
1011,2020-03-27,27,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,181
1012,2020-03-26,26,3,2020,19,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0,181
1013,2020-03-25,25,3,2020,33,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0,162
1014,2020-03-24,24,3,2020,4,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,129
1015,2020-03-23,23,3,2020,33,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,125
1016,2020-03-22,22,3,2020,48,1,Bosnia_and_Herzegovina,BA,BIH,3323929.0,92
1017,2020-03-21,21,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,44
1018,2020-03-20,20,3,2020,8,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,44
1019,2020-03-19,19,3,2020,15,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,36
1020,2020-03-18,18,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,21
1021,2020-03-17,17,3,2020,3,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,21
1022,2020-03-16,16,3,2020,15,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,18
1023,2020-03-13,13,3,2020,0,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,3
1024,2020-03-12,12,3,2020,1,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,3
1025,2020-03-06,6,3,2020,2,0,Bosnia_and_Herzegovina,BA,BIH,3323929.0,2
1026,2020-03-31,31,3,2020,323,23,Brazil,BR,BRA,209469333.0,4579
1027,2020-03-30,30,3,2020,352,22,Brazil,BR,BRA,209469333.0,4256
1028,2020-03-29,29,3,2020,487,22,Brazil,BR,BRA,209469333.0,3904
1029,2020-03-28,28,3,2020,502,15,Brazil,BR,BRA,209469333.0,3417
1030,2020-03-27,27,3,2020,482,20,Brazil,BR,BRA,209469333.0,2915
1031,2020-03-26,26,3,2020,232,11,Brazil,BR,BRA,209469333.0,2433
1032,2020-03-25,25,3,2020,310,12,Brazil,BR,BRA,209469333.0,2201
1033,2020-03-24,24,3,2020,345,9,Brazil,BR,BRA,209469333.0,1891
1034,2020-03-23,23,3,2020,418,7,Brazil,BR,BRA,209469333.0,1546
1035,2020-03-22,22,3,2020,224,7,Brazil,BR,BRA,209469333.0,1128
1036,2020-03-21,21,3,2020,283,5,Brazil,BR,BRA,209469333.0,904
1037,2020-03-20,20,3,2020,193,2,Brazil,BR,BRA,209469333.0,621
1038,2020-03-19,19,3,2020,137,3,Brazil,BR,BRA,209469333.0,428
1039,2020-03-18,18,3,2020,57,1,Brazil,BR,BRA,209469333.0,291
1040,2020-03-17,17,3,2020,34,0,Brazil,BR,BRA,209469333.0,234
1041,2020-03-16,16,3,2020,79,0,Brazil,BR,BRA,209469333.0,200
1042,2020-03-15,15,3,2020,23,0,Brazil,BR,BRA,209469333.0,121
1043,2020-03-14,14,3,2020,21,0,Brazil,BR,BRA,209469333.0,98
1044,2020-03-13,13,3,2020,25,0,Brazil,BR,BRA,209469333.0,77
1045,2020-03-12,12,3,2020,18,0,Brazil,BR,BRA,209469333.0,52
1046,2020-03-11,11,3,2020,9,0,Brazil,BR,BRA,209469333.0,34
1047,2020-03-09,9,3,2020,12,0,Brazil,BR,BRA,209469333.0,25
1048,2020-03-08,8,3,2020,0,0,Brazil,BR,BRA,209469333.0,13
1049,2020-03-07,7,3,2020,5,0,Brazil,BR,BRA,209469333.0,13
1050,2020-03-06,6,3,2020,5,0,Brazil,BR,BRA,209469333.0,8
1051,2020-03-05,5,3,2020,1,0,Brazil,BR,BRA,209469333.0,3
1052,2020-03-02,2,3,2020,0,0,Brazil,BR,BRA,209469333.0,2
1053,2020-03-01,1,3,2020,1,0,Brazil,BR,BRA,209469333.0,2
1054,2020-02-29,29,2,2020,0,0,Brazil,BR,BRA,209469333.0,1
1055,2020-02-28,28,2,2020,0,0,Brazil,BR,BRA,209469333.0,1
1056,2020-02-27,27,2,2020,0,0,Brazil,BR,BRA,209469333.0,1
1057,2020-02-26,26,2,2020,1,0,Brazil,BR,BRA,209469333.0,1
1058,2020-02-25,25,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1059,2020-02-24,24,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1060,2020-02-23,23,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1061,2020-02-22,22,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1062,2020-02-21,21,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1063,2020-02-20,20,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1064,2020-02-19,19,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1065,2020-02-18,18,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1066,2020-02-17,17,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1067,2020-02-16,16,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1068,2020-02-15,15,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1069,2020-02-14,14,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1070,2020-02-13,13,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1071,2020-02-12,12,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1072,2020-02-11,11,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1073,2020-02-10,10,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1074,2020-02-09,9,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1075,2020-02-08,8,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1076,2020-02-07,7,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1077,2020-02-06,6,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1078,2020-02-05,5,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1079,2020-02-04,4,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1080,2020-02-03,3,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1081,2020-02-02,2,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1082,2020-02-01,1,2,2020,0,0,Brazil,BR,BRA,209469333.0,0
1083,2020-01-31,31,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1084,2020-01-30,30,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1085,2020-01-29,29,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1086,2020-01-28,28,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1087,2020-01-27,27,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1088,2020-01-26,26,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1089,2020-01-25,25,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1090,2020-01-24,24,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1091,2020-01-23,23,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1092,2020-01-22,22,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1093,2020-01-21,21,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1094,2020-01-20,20,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1095,2020-01-19,19,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1096,2020-01-18,18,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1097,2020-01-17,17,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1098,2020-01-16,16,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1099,2020-01-15,15,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1100,2020-01-14,14,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1101,2020-01-13,13,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1102,2020-01-12,12,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1103,2020-01-11,11,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1104,2020-01-10,10,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1105,2020-01-09,9,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1106,2020-01-08,8,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1107,2020-01-07,7,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1108,2020-01-06,6,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1109,2020-01-05,5,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1110,2020-01-04,4,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1111,2020-01-03,3,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1112,2020-01-02,2,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1113,2020-01-01,1,1,2020,0,0,Brazil,BR,BRA,209469333.0,0
1114,2019-12-31,31,12,2019,0,0,Brazil,BR,BRA,209469333.0,0
1115,2020-03-31,31,3,2020,1,0,British_Virgin_Islands,VG,VGB,29802.0,3
1116,2020-03-30,30,3,2020,0,0,British_Virgin_Islands,VG,VGB,29802.0,2
1117,2020-03-29,29,3,2020,0,0,British_Virgin_Islands,VG,VGB,29802.0,2
1118,2020-03-28,28,3,2020,0,0,British_Virgin_Islands,VG,VGB,29802.0,2
1119,2020-03-27,27,3,2020,2,0,British_Virgin_Islands,VG,VGB,29802.0,2
1120,2020-03-31,31,3,2020,1,0,Brunei_Darussalam,BN,BRN,428962.0,127
1121,2020-03-30,30,3,2020,6,0,Brunei_Darussalam,BN,BRN,428962.0,126
1122,2020-03-29,29,3,2020,5,1,Brunei_Darussalam,BN,BRN,428962.0,120
1123,2020-03-28,28,3,2020,1,0,Brunei_Darussalam,BN,BRN,428962.0,115
1124,2020-03-27,27,3,2020,7,0,Brunei_Darussalam,BN,BRN,428962.0,114
1125,2020-03-26,26,3,2020,3,0,Brunei_Darussalam,BN,BRN,428962.0,107
1126,2020-03-25,25,3,2020,13,0,Brunei_Darussalam,BN,BRN,428962.0,104
1127,2020-03-24,24,3,2020,3,0,Brunei_Darussalam,BN,BRN,428962.0,91
1128,2020-03-23,23,3,2020,5,0,Brunei_Darussalam,BN,BRN,428962.0,88
1129,2020-03-22,22,3,2020,5,0,Brunei_Darussalam,BN,BRN,428962.0,83
1130,2020-03-21,21,3,2020,5,0,Brunei_Darussalam,BN,BRN,428962.0,78
1131,2020-03-20,20,3,2020,5,0,Brunei_Darussalam,BN,BRN,428962.0,73
1132,2020-03-19,19,3,2020,12,0,Brunei_Darussalam,BN,BRN,428962.0,68
1133,2020-03-18,18,3,2020,2,0,Brunei_Darussalam,BN,BRN,428962.0,56
1134,2020-03-17,17,3,2020,4,0,Brunei_Darussalam,BN,BRN,428962.0,54
1135,2020-03-16,16,3,2020,10,0,Brunei_Darussalam,BN,BRN,428962.0,50
1136,2020-03-15,15,3,2020,3,0,Brunei_Darussalam,BN,BRN,428962.0,40
1137,2020-03-14,14,3,2020,12,0,Brunei_Darussalam,BN,BRN,428962.0,37
1138,2020-03-13,13,3,2020,14,0,Brunei_Darussalam,BN,BRN,428962.0,25
1139,2020-03-12,12,3,2020,10,0,Brunei_Darussalam,BN,BRN,428962.0,11
1140,2020-03-10,10,3,2020,1,0,Brunei_Darussalam,BN,BRN,428962.0,1
1141,2020-03-31,31,3,2020,13,0,Bulgaria,BG,BGR,7024216.0,359
1142,2020-03-30,30,3,2020,15,1,Bulgaria,BG,BGR,7024216.0,346
1143,2020-03-29,29,3,2020,38,4,Bulgaria,BG,BGR,7024216.0,331
1144,2020-03-28,28,3,2020,29,0,Bulgaria,BG,BGR,7024216.0,293
1145,2020-03-27,27,3,2020,22,0,Bulgaria,BG,BGR,7024216.0,264
1146,2020-03-26,26,3,2020,22,0,Bulgaria,BG,BGR,7024216.0,242
1147,2020-03-25,25,3,2020,19,0,Bulgaria,BG,BGR,7024216.0,220
1148,2020-03-24,24,3,2020,16,0,Bulgaria,BG,BGR,7024216.0,201
1149,2020-03-23,23,3,2020,22,0,Bulgaria,BG,BGR,7024216.0,185
1150,2020-03-22,22,3,2020,36,0,Bulgaria,BG,BGR,7024216.0,163
1151,2020-03-21,21,3,2020,22,0,Bulgaria,BG,BGR,7024216.0,127
1152,2020-03-20,20,3,2020,13,1,Bulgaria,BG,BGR,7024216.0,105
1153,2020-03-19,19,3,2020,11,0,Bulgaria,BG,BGR,7024216.0,92
1154,2020-03-18,18,3,2020,19,0,Bulgaria,BG,BGR,7024216.0,81
1155,2020-03-17,17,3,2020,11,0,Bulgaria,BG,BGR,7024216.0,62
1156,2020-03-16,16,3,2020,10,0,Bulgaria,BG,BGR,7024216.0,51
1157,2020-03-15,15,3,2020,10,1,Bulgaria,BG,BGR,7024216.0,41
1158,2020-03-14,14,3,2020,8,0,Bulgaria,BG,BGR,7024216.0,31
1159,2020-03-13,13,3,2020,16,0,Bulgaria,BG,BGR,7024216.0,23
1160,2020-03-12,12,3,2020,3,1,Bulgaria,BG,BGR,7024216.0,7
1161,2020-03-09,9,3,2020,2,0,Bulgaria,BG,BGR,7024216.0,4
1162,2020-03-08,8,3,2020,2,0,Bulgaria,BG,BGR,7024216.0,2
1163,2020-03-31,31,3,2020,42,3,Burkina_Faso,BF,BFA,19751535.0,222
1164,2020-03-30,30,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,180
1165,2020-03-29,29,3,2020,34,6,Burkina_Faso,BF,BFA,19751535.0,180
1166,2020-03-28,28,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,146
1167,2020-03-27,27,3,2020,32,0,Burkina_Faso,BF,BFA,19751535.0,146
1168,2020-03-26,26,3,2020,15,0,Burkina_Faso,BF,BFA,19751535.0,114
1169,2020-03-25,25,3,2020,24,0,Burkina_Faso,BF,BFA,19751535.0,99
1170,2020-03-24,24,3,2020,11,0,Burkina_Faso,BF,BFA,19751535.0,75
1171,2020-03-23,23,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,64
1172,2020-03-22,22,3,2020,24,2,Burkina_Faso,BF,BFA,19751535.0,64
1173,2020-03-21,21,3,2020,7,0,Burkina_Faso,BF,BFA,19751535.0,40
1174,2020-03-20,20,3,2020,7,0,Burkina_Faso,BF,BFA,19751535.0,33
1175,2020-03-19,19,3,2020,6,1,Burkina_Faso,BF,BFA,19751535.0,26
1176,2020-03-18,18,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,20
1177,2020-03-17,17,3,2020,17,0,Burkina_Faso,BF,BFA,19751535.0,20
1178,2020-03-16,16,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,3
1179,2020-03-15,15,3,2020,1,0,Burkina_Faso,BF,BFA,19751535.0,3
1180,2020-03-12,12,3,2020,0,0,Burkina_Faso,BF,BFA,19751535.0,2
1181,2020-03-11,11,3,2020,2,0,Burkina_Faso,BF,BFA,19751535.0,2
1182,2020-03-31,31,3,2020,2,0,Cambodia,KH,KHM,16249798.0,109
1183,2020-03-30,30,3,2020,4,0,Cambodia,KH,KHM,16249798.0,107
1184,2020-03-29,29,3,2020,1,0,Cambodia,KH,KHM,16249798.0,103
1185,2020-03-28,28,3,2020,4,0,Cambodia,KH,KHM,16249798.0,102
1186,2020-03-27,27,3,2020,2,0,Cambodia,KH,KHM,16249798.0,98
1187,2020-03-26,26,3,2020,5,0,Cambodia,KH,KHM,16249798.0,96
1188,2020-03-25,25,3,2020,4,0,Cambodia,KH,KHM,16249798.0,91
1189,2020-03-24,24,3,2020,1,0,Cambodia,KH,KHM,16249798.0,87
1190,2020-03-23,23,3,2020,35,0,Cambodia,KH,KHM,16249798.0,86
1191,2020-03-22,22,3,2020,4,0,Cambodia,KH,KHM,16249798.0,51
1192,2020-03-21,21,3,2020,23,0,Cambodia,KH,KHM,16249798.0,47
1193,2020-03-20,20,3,2020,0,0,Cambodia,KH,KHM,16249798.0,24
1194,2020-03-19,19,3,2020,0,0,Cambodia,KH,KHM,16249798.0,24
1195,2020-03-18,18,3,2020,0,0,Cambodia,KH,KHM,16249798.0,24
1196,2020-03-17,17,3,2020,12,0,Cambodia,KH,KHM,16249798.0,24
1197,2020-03-16,16,3,2020,5,0,Cambodia,KH,KHM,16249798.0,12
1198,2020-03-15,15,3,2020,2,0,Cambodia,KH,KHM,16249798.0,7
1199,2020-03-13,13,3,2020,2,0,Cambodia,KH,KHM,16249798.0,5
1200,2020-03-12,12,3,2020,1,0,Cambodia,KH,KHM,16249798.0,3
1201,2020-03-08,8,3,2020,1,0,Cambodia,KH,KHM,16249798.0,2
1202,2020-03-02,2,3,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1203,2020-03-01,1,3,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1204,2020-02-29,29,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1205,2020-02-28,28,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1206,2020-02-27,27,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1207,2020-02-26,26,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1208,2020-02-25,25,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1209,2020-02-24,24,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1210,2020-02-23,23,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1211,2020-02-22,22,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1212,2020-02-21,21,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1213,2020-02-20,20,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1214,2020-02-19,19,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1215,2020-02-18,18,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1216,2020-02-17,17,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1217,2020-02-16,16,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1218,2020-02-15,15,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1219,2020-02-14,14,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1220,2020-02-13,13,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1221,2020-02-12,12,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1222,2020-02-11,11,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1223,2020-02-10,10,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1224,2020-02-09,9,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1225,2020-02-08,8,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1226,2020-02-07,7,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1227,2020-02-06,6,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
1228,2020-02-05,5,2,2020,0,0,Cambodia,KH,KHM,16249798.0,1
