,date,Day,Month,Year,new_cases,Deaths,country,GeoId,cases_cumulative
3272,2020-03-21,21,3,2020,3,0,Jamaica,JM,19
3273,2020-03-20,20,3,2020,1,0,Jamaica,JM,16
3274,2020-03-19,19,3,2020,2,0,Jamaica,JM,15
3275,2020-03-18,18,3,2020,3,0,Jamaica,JM,13
3276,2020-03-17,17,3,2020,0,0,Jamaica,JM,10
3277,2020-03-16,16,3,2020,2,0,Jamaica,JM,10
3278,2020-03-14,14,3,2020,2,0,Jamaica,JM,8
3279,2020-03-13,13,3,2020,4,0,Jamaica,JM,6
3280,2020-03-12,12,3,2020,2,0,Jamaica,JM,2
3281,2020-03-24,24,3,2020,39,1,Japan,JP,1128
3282,2020-03-23,23,3,2020,43,5,Japan,JP,1089
3283,2020-03-22,22,3,2020,39,1,Japan,JP,1046
3284,2020-03-21,21,3,2020,57,2,Japan,JP,1007
3285,2020-03-20,20,3,2020,77,4,Japan,JP,950
3286,2020-03-19,19,3,2020,44,1,Japan,JP,873
3287,2020-03-18,18,3,2020,5,0,Japan,JP,829
3288,2020-03-17,17,3,2020,10,4,Japan,JP,824
3289,2020-03-16,16,3,2020,34,2,Japan,JP,814
3290,2020-03-15,15,3,2020,43,1,Japan,JP,780
3291,2020-03-14,14,3,2020,62,2,Japan,JP,737
3292,2020-03-13,13,3,2020,56,4,Japan,JP,675
3293,2020-03-12,12,3,2020,51,3,Japan,JP,619
3294,2020-03-11,11,3,2020,54,3,Japan,JP,568
3295,2020-03-10,10,3,2020,26,2,Japan,JP,514
3296,2020-03-09,9,3,2020,33,1,Japan,JP,488
3297,2020-03-08,8,3,2020,47,0,Japan,JP,455
3298,2020-03-07,7,3,2020,59,0,Japan,JP,408
3299,2020-03-06,6,3,2020,32,0,Japan,JP,349
3300,2020-03-05,5,3,2020,49,0,Japan,JP,317
3301,2020-03-04,4,3,2020,14,0,Japan,JP,268
3302,2020-03-03,3,3,2020,0,0,Japan,JP,254
3303,2020-03-02,2,3,2020,15,1,Japan,JP,254
3304,2020-03-01,1,3,2020,9,2,Japan,JP,239
3305,2020-02-29,29,2,2020,20,0,Japan,JP,230
3306,2020-02-28,28,2,2020,24,0,Japan,JP,210
3307,2020-02-27,27,2,2020,22,2,Japan,JP,186
3308,2020-02-26,26,2,2020,20,0,Japan,JP,164
3309,2020-02-25,25,2,2020,0,0,Japan,JP,144
3310,2020-02-24,24,2,2020,12,0,Japan,JP,144
3311,2020-02-23,23,2,2020,27,0,Japan,JP,132
3312,2020-02-22,22,2,2020,12,0,Japan,JP,105
3313,2020-02-21,21,2,2020,9,0,Japan,JP,93
3314,2020-02-20,20,2,2020,18,0,Japan,JP,84
3315,2020-02-19,19,2,2020,7,0,Japan,JP,66
3316,2020-02-18,18,2,2020,0,0,Japan,JP,59
3317,2020-02-17,17,2,2020,7,0,Japan,JP,59
3318,2020-02-16,16,2,2020,14,0,Japan,JP,52
3319,2020-02-15,15,2,2020,8,0,Japan,JP,38
3320,2020-02-14,14,2,2020,1,0,Japan,JP,30
3321,2020-02-13,13,2,2020,4,1,Japan,JP,29
3322,2020-02-12,12,2,2020,0,0,Japan,JP,25
3323,2020-02-11,11,2,2020,0,0,Japan,JP,25
3324,2020-02-10,10,2,2020,0,0,Japan,JP,25
3325,2020-02-09,9,2,2020,0,0,Japan,JP,25
3326,2020-02-08,8,2,2020,0,0,Japan,JP,25
3327,2020-02-07,7,2,2020,0,0,Japan,JP,25
3328,2020-02-06,6,2,2020,0,0,Japan,JP,25
3329,2020-02-05,5,2,2020,5,0,Japan,JP,25
3330,2020-02-04,4,2,2020,0,0,Japan,JP,20
3331,2020-02-03,3,2,2020,1,0,Japan,JP,20
3332,2020-02-02,2,2,2020,4,0,Japan,JP,19
3333,2020-02-01,1,2,2020,1,0,Japan,JP,15
3334,2020-01-31,31,1,2020,3,0,Japan,JP,14
3335,2020-01-30,30,1,2020,4,0,Japan,JP,11
3336,2020-01-29,29,1,2020,3,0,Japan,JP,7
3337,2020-01-28,28,1,2020,1,0,Japan,JP,4
3338,2020-01-27,27,1,2020,0,0,Japan,JP,3
3339,2020-01-26,26,1,2020,1,0,Japan,JP,3
3340,2020-01-25,25,1,2020,0,0,Japan,JP,2
3341,2020-01-24,24,1,2020,1,0,Japan,JP,2
3342,2020-01-23,23,1,2020,0,0,Japan,JP,1
3343,2020-01-22,22,1,2020,0,0,Japan,JP,1
3344,2020-01-21,21,1,2020,0,0,Japan,JP,1
3345,2020-01-20,20,1,2020,0,0,Japan,JP,1
3346,2020-01-19,19,1,2020,0,0,Japan,JP,1
3347,2020-01-18,18,1,2020,0,0,Japan,JP,1
3348,2020-01-17,17,1,2020,0,0,Japan,JP,1
3349,2020-01-16,16,1,2020,0,0,Japan,JP,1
3350,2020-01-15,15,1,2020,1,0,Japan,JP,1
3351,2020-01-14,14,1,2020,0,0,Japan,JP,0
3352,2020-01-13,13,1,2020,0,0,Japan,JP,0
3353,2020-01-12,12,1,2020,0,0,Japan,JP,0
3354,2020-01-11,11,1,2020,0,0,Japan,JP,0
3355,2020-01-10,10,1,2020,0,0,Japan,JP,0
3356,2020-01-09,9,1,2020,0,0,Japan,JP,0
3357,2020-01-08,8,1,2020,0,0,Japan,JP,0
3358,2020-01-07,7,1,2020,0,0,Japan,JP,0
3359,2020-01-06,6,1,2020,0,0,Japan,JP,0
3360,2020-01-05,5,1,2020,0,0,Japan,JP,0
3361,2020-01-04,4,1,2020,0,0,Japan,JP,0
3362,2020-01-03,3,1,2020,0,0,Japan,JP,0
3363,2020-01-02,2,1,2020,0,0,Japan,JP,0
3364,2020-01-01,1,1,2020,0,0,Japan,JP,0
3365,2019-12-31,31,12,2019,0,0,Japan,JP,0
3366,2020-03-24,24,3,2020,3,0,Jersey,JE,18
3367,2020-03-23,23,3,2020,3,0,Jersey,JE,15
3368,2020-03-22,22,3,2020,0,0,Jersey,JE,12
3369,2020-03-21,21,3,2020,7,0,Jersey,JE,12
3370,2020-03-20,20,3,2020,5,0,Jersey,JE,5
3371,2020-03-24,24,3,2020,13,0,Jordan,JO,112
3372,2020-03-23,23,3,2020,15,0,Jordan,JO,99
3373,2020-03-22,22,3,2020,15,0,Jordan,JO,84
3374,2020-03-21,21,3,2020,13,0,Jordan,JO,69
3375,2020-03-20,20,3,2020,4,0,Jordan,JO,56
3376,2020-03-19,19,3,2020,17,0,Jordan,JO,52
3377,2020-03-18,18,3,2020,19,0,Jordan,JO,35
3378,2020-03-17,17,3,2020,1,0,Jordan,JO,16
3379,2020-03-16,16,3,2020,14,0,Jordan,JO,15
3380,2020-03-15,15,3,2020,0,0,Jordan,JO,1
3381,2020-03-08,8,3,2020,0,0,Jordan,JO,1
3382,2020-03-03,3,3,2020,1,0,Jordan,JO,1
3383,2020-03-24,24,3,2020,2,0,Kazakhstan,KZ,62
3384,2020-03-23,23,3,2020,4,0,Kazakhstan,KZ,60
3385,2020-03-22,22,3,2020,3,0,Kazakhstan,KZ,56
3386,2020-03-21,21,3,2020,4,0,Kazakhstan,KZ,53
3387,2020-03-20,20,3,2020,12,0,Kazakhstan,KZ,49
3388,2020-03-19,19,3,2020,4,0,Kazakhstan,KZ,37
3389,2020-03-18,18,3,2020,22,0,Kazakhstan,KZ,33
3390,2020-03-17,17,3,2020,2,0,Kazakhstan,KZ,11
3391,2020-03-16,16,3,2020,3,0,Kazakhstan,KZ,9
3392,2020-03-15,15,3,2020,6,0,Kazakhstan,KZ,6
3393,2020-03-24,24,3,2020,1,0,Kenya,KE,16
3394,2020-03-23,23,3,2020,8,0,Kenya,KE,15
3395,2020-03-22,22,3,2020,0,0,Kenya,KE,7
3396,2020-03-21,21,3,2020,0,0,Kenya,KE,7
3397,2020-03-20,20,3,2020,0,0,Kenya,KE,7
3398,2020-03-19,19,3,2020,3,0,Kenya,KE,7
3399,2020-03-18,18,3,2020,1,0,Kenya,KE,4
3400,2020-03-17,17,3,2020,0,0,Kenya,KE,3
3401,2020-03-16,16,3,2020,2,0,Kenya,KE,3
3402,2020-03-15,15,3,2020,0,0,Kenya,KE,1
3403,2020-03-14,14,3,2020,1,0,Kenya,KE,1
3404,2020-03-24,24,3,2020,30,0,Kosovo,XK,61
3405,2020-03-23,23,3,2020,7,1,Kosovo,XK,31
3406,2020-03-22,22,3,2020,0,0,Kosovo,XK,24
3407,2020-03-21,21,3,2020,3,0,Kosovo,XK,24
3408,2020-03-20,20,3,2020,2,0,Kosovo,XK,21
3409,2020-03-19,19,3,2020,0,0,Kosovo,XK,19
3410,2020-03-18,18,3,2020,17,0,Kosovo,XK,19
3411,2020-03-17,17,3,2020,0,0,Kosovo,XK,2
3412,2020-03-16,16,3,2020,2,0,Kosovo,XK,2
3413,2020-03-24,24,3,2020,1,0,Kuwait,KW,189
3414,2020-03-23,23,3,2020,12,0,Kuwait,KW,188
3415,2020-03-22,22,3,2020,17,0,Kuwait,KW,176
3416,2020-03-21,21,3,2020,11,0,Kuwait,KW,159
3417,2020-03-20,20,3,2020,6,0,Kuwait,KW,148
3418,2020-03-19,19,3,2020,12,0,Kuwait,KW,142
3419,2020-03-18,18,3,2020,7,0,Kuwait,KW,130
3420,2020-03-17,17,3,2020,11,0,Kuwait,KW,123
3421,2020-03-16,16,3,2020,8,0,Kuwait,KW,112
3422,2020-03-15,15,3,2020,4,0,Kuwait,KW,104
3423,2020-03-14,14,3,2020,20,0,Kuwait,KW,100
3424,2020-03-13,13,3,2020,8,0,Kuwait,KW,80
3425,2020-03-12,12,3,2020,3,0,Kuwait,KW,72
3426,2020-03-11,11,3,2020,4,0,Kuwait,KW,69
3427,2020-03-10,10,3,2020,1,0,Kuwait,KW,65
3428,2020-03-09,9,3,2020,3,0,Kuwait,KW,64
3429,2020-03-08,8,3,2020,3,0,Kuwait,KW,61
3430,2020-03-06,6,3,2020,2,0,Kuwait,KW,58
3431,2020-03-03,3,3,2020,10,0,Kuwait,KW,56
3432,2020-03-02,2,3,2020,1,0,Kuwait,KW,46
3433,2020-03-01,1,3,2020,0,0,Kuwait,KW,45
3434,2020-02-29,29,2,2020,2,0,Kuwait,KW,45
3435,2020-02-28,28,2,2020,17,0,Kuwait,KW,43
3436,2020-02-27,27,2,2020,15,0,Kuwait,KW,26
3437,2020-02-26,26,2,2020,6,0,Kuwait,KW,11
3438,2020-02-25,25,2,2020,2,0,Kuwait,KW,5
3439,2020-02-24,24,2,2020,3,0,Kuwait,KW,3
3440,2020-02-23,23,2,2020,0,0,Kuwait,KW,0
3441,2020-02-22,22,2,2020,0,0,Kuwait,KW,0
3442,2020-02-21,21,2,2020,0,0,Kuwait,KW,0
3443,2020-02-20,20,2,2020,0,0,Kuwait,KW,0
3444,2020-02-19,19,2,2020,0,0,Kuwait,KW,0
3445,2020-02-18,18,2,2020,0,0,Kuwait,KW,0
3446,2020-02-17,17,2,2020,0,0,Kuwait,KW,0
3447,2020-02-16,16,2,2020,0,0,Kuwait,KW,0
3448,2020-02-15,15,2,2020,0,0,Kuwait,KW,0
3449,2020-02-14,14,2,2020,0,0,Kuwait,KW,0
3450,2020-02-13,13,2,2020,0,0,Kuwait,KW,0
3451,2020-02-12,12,2,2020,0,0,Kuwait,KW,0
3452,2020-02-11,11,2,2020,0,0,Kuwait,KW,0
3453,2020-02-10,10,2,2020,0,0,Kuwait,KW,0
3454,2020-02-09,9,2,2020,0,0,Kuwait,KW,0
3455,2020-02-08,8,2,2020,0,0,Kuwait,KW,0
3456,2020-02-07,7,2,2020,0,0,Kuwait,KW,0
3457,2020-02-06,6,2,2020,0,0,Kuwait,KW,0
3458,2020-02-05,5,2,2020,0,0,Kuwait,KW,0
3459,2020-02-04,4,2,2020,0,0,Kuwait,KW,0
3460,2020-02-03,3,2,2020,0,0,Kuwait,KW,0
3461,2020-02-02,2,2,2020,0,0,Kuwait,KW,0
3462,2020-02-01,1,2,2020,0,0,Kuwait,KW,0
3463,2020-01-31,31,1,2020,0,0,Kuwait,KW,0
3464,2020-01-30,30,1,2020,0,0,Kuwait,KW,0
3465,2020-01-29,29,1,2020,0,0,Kuwait,KW,0
3466,2020-01-28,28,1,2020,0,0,Kuwait,KW,0
3467,2020-01-27,27,1,2020,0,0,Kuwait,KW,0
3468,2020-01-26,26,1,2020,0,0,Kuwait,KW,0
3469,2020-01-25,25,1,2020,0,0,Kuwait,KW,0
3470,2020-01-24,24,1,2020,0,0,Kuwait,KW,0
3471,2020-01-23,23,1,2020,0,0,Kuwait,KW,0
3472,2020-01-22,22,1,2020,0,0,Kuwait,KW,0
3473,2020-01-21,21,1,2020,0,0,Kuwait,KW,0
3474,2020-01-20,20,1,2020,0,0,Kuwait,KW,0
3475,2020-01-19,19,1,2020,0,0,Kuwait,KW,0
3476,2020-01-18,18,1,2020,0,0,Kuwait,KW,0
3477,2020-01-17,17,1,2020,0,0,Kuwait,KW,0
3478,2020-01-16,16,1,2020,0,0,Kuwait,KW,0
3479,2020-01-15,15,1,2020,0,0,Kuwait,KW,0
3480,2020-01-14,14,1,2020,0,0,Kuwait,KW,0
3481,2020-01-13,13,1,2020,0,0,Kuwait,KW,0
3482,2020-01-12,12,1,2020,0,0,Kuwait,KW,0
3483,2020-01-11,11,1,2020,0,0,Kuwait,KW,0
3484,2020-01-10,10,1,2020,0,0,Kuwait,KW,0
3485,2020-01-09,9,1,2020,0,0,Kuwait,KW,0
3486,2020-01-08,8,1,2020,0,0,Kuwait,KW,0
3487,2020-01-07,7,1,2020,0,0,Kuwait,KW,0
3488,2020-01-06,6,1,2020,0,0,Kuwait,KW,0
3489,2020-01-05,5,1,2020,0,0,Kuwait,KW,0
3490,2020-01-04,4,1,2020,0,0,Kuwait,KW,0
3491,2020-01-03,3,1,2020,0,0,Kuwait,KW,0
3492,2020-01-02,2,1,2020,0,0,Kuwait,KW,0
3493,2020-01-01,1,1,2020,0,0,Kuwait,KW,0
3494,2019-12-31,31,12,2019,0,0,Kuwait,KW,0
3495,2020-03-24,24,3,2020,2,0,Kyrgyzstan,KG,16
3496,2020-03-23,23,3,2020,0,0,Kyrgyzstan,KG,14
3497,2020-03-22,22,3,2020,8,0,Kyrgyzstan,KG,14
3498,2020-03-21,21,3,2020,0,0,Kyrgyzstan,KG,6
3499,2020-03-20,20,3,2020,3,0,Kyrgyzstan,KG,6
3500,2020-03-19,19,3,2020,3,0,Kyrgyzstan,KG,3
3501,2020-03-24,24,3,2020,41,0,Latvia,LV,180
3502,2020-03-23,23,3,2020,15,0,Latvia,LV,139
3503,2020-03-22,22,3,2020,13,0,Latvia,LV,124
3504,2020-03-21,21,3,2020,25,0,Latvia,LV,111
3505,2020-03-20,20,3,2020,15,0,Latvia,LV,86
3506,2020-03-19,19,3,2020,10,0,Latvia,LV,71
3507,2020-03-18,18,3,2020,25,0,Latvia,LV,61
3508,2020-03-17,17,3,2020,5,0,Latvia,LV,36
3509,2020-03-16,16,3,2020,5,0,Latvia,LV,31
3510,2020-03-15,15,3,2020,7,0,Latvia,LV,26
3511,2020-03-14,14,3,2020,3,0,Latvia,LV,19
3512,2020-03-13,13,3,2020,6,0,Latvia,LV,16
3513,2020-03-12,12,3,2020,2,0,Latvia,LV,10
3514,2020-03-11,11,3,2020,2,0,Latvia,LV,8
3515,2020-03-10,10,3,2020,3,0,Latvia,LV,6
3516,2020-03-09,9,3,2020,1,0,Latvia,LV,3
3517,2020-03-08,8,3,2020,1,0,Latvia,LV,2
3518,2020-03-03,3,3,2020,1,0,Latvia,LV,1
3519,2020-03-24,24,3,2020,19,0,Lebanon,LB,267
3520,2020-03-23,23,3,2020,18,0,Lebanon,LB,248
3521,2020-03-22,22,3,2020,67,0,Lebanon,LB,230
3522,2020-03-21,21,3,2020,14,0,Lebanon,LB,163
3523,2020-03-20,20,3,2020,16,0,Lebanon,LB,149
3524,2020-03-19,19,3,2020,13,1,Lebanon,LB,133
3525,2020-03-18,18,3,2020,0,0,Lebanon,LB,120
3526,2020-03-17,17,3,2020,21,0,Lebanon,LB,120
3527,2020-03-16,16,3,2020,6,0,Lebanon,LB,99
3528,2020-03-15,15,3,2020,27,1,Lebanon,LB,93
3529,2020-03-13,13,3,2020,5,0,Lebanon,LB,66
3530,2020-03-12,12,3,2020,20,1,Lebanon,LB,61
3531,2020-03-11,11,3,2020,0,1,Lebanon,LB,41
3532,2020-03-10,10,3,2020,9,0,Lebanon,LB,41
3533,2020-03-09,9,3,2020,10,0,Lebanon,LB,32
3534,2020-03-07,7,3,2020,6,0,Lebanon,LB,22
3535,2020-03-06,6,3,2020,3,0,Lebanon,LB,16
3536,2020-03-03,3,3,2020,3,0,Lebanon,LB,13
3537,2020-03-02,2,3,2020,6,0,Lebanon,LB,10
3538,2020-03-01,1,3,2020,1,0,Lebanon,LB,4
3539,2020-02-29,29,2,2020,0,0,Lebanon,LB,3
3540,2020-02-28,28,2,2020,1,0,Lebanon,LB,3
3541,2020-02-27,27,2,2020,1,0,Lebanon,LB,2
3542,2020-02-26,26,2,2020,0,0,Lebanon,LB,1
3543,2020-02-25,25,2,2020,0,0,Lebanon,LB,1
3544,2020-02-24,24,2,2020,0,0,Lebanon,LB,1
3545,2020-02-23,23,2,2020,0,0,Lebanon,LB,1
3546,2020-02-22,22,2,2020,1,0,Lebanon,LB,1
3547,2020-02-21,21,2,2020,0,0,Lebanon,LB,0
3548,2020-02-20,20,2,2020,0,0,Lebanon,LB,0
3549,2020-02-19,19,2,2020,0,0,Lebanon,LB,0
3550,2020-02-18,18,2,2020,0,0,Lebanon,LB,0
3551,2020-02-17,17,2,2020,0,0,Lebanon,LB,0
3552,2020-02-16,16,2,2020,0,0,Lebanon,LB,0
3553,2020-02-15,15,2,2020,0,0,Lebanon,LB,0
3554,2020-02-14,14,2,2020,0,0,Lebanon,LB,0
3555,2020-02-13,13,2,2020,0,0,Lebanon,LB,0
3556,2020-02-12,12,2,2020,0,0,Lebanon,LB,0
3557,2020-02-11,11,2,2020,0,0,Lebanon,LB,0
3558,2020-02-10,10,2,2020,0,0,Lebanon,LB,0
3559,2020-02-09,9,2,2020,0,0,Lebanon,LB,0
3560,2020-02-08,8,2,2020,0,0,Lebanon,LB,0
3561,2020-02-07,7,2,2020,0,0,Lebanon,LB,0
3562,2020-02-06,6,2,2020,0,0,Lebanon,LB,0
3563,2020-02-05,5,2,2020,0,0,Lebanon,LB,0
3564,2020-02-04,4,2,2020,0,0,Lebanon,LB,0
3565,2020-02-03,3,2,2020,0,0,Lebanon,LB,0
3566,2020-02-02,2,2,2020,0,0,Lebanon,LB,0
3567,2020-02-01,1,2,2020,0,0,Lebanon,LB,0
3568,2020-01-31,31,1,2020,0,0,Lebanon,LB,0
3569,2020-01-30,30,1,2020,0,0,Lebanon,LB,0
3570,2020-01-29,29,1,2020,0,0,Lebanon,LB,0
3571,2020-01-28,28,1,2020,0,0,Lebanon,LB,0
3572,2020-01-27,27,1,2020,0,0,Lebanon,LB,0
3573,2020-01-26,26,1,2020,0,0,Lebanon,LB,0
3574,2020-01-25,25,1,2020,0,0,Lebanon,LB,0
3575,2020-01-24,24,1,2020,0,0,Lebanon,LB,0
3576,2020-01-23,23,1,2020,0,0,Lebanon,LB,0
3577,2020-01-22,22,1,2020,0,0,Lebanon,LB,0
3578,2020-01-21,21,1,2020,0,0,Lebanon,LB,0
3579,2020-01-20,20,1,2020,0,0,Lebanon,LB,0
3580,2020-01-19,19,1,2020,0,0,Lebanon,LB,0
3581,2020-01-18,18,1,2020,0,0,Lebanon,LB,0
3582,2020-01-17,17,1,2020,0,0,Lebanon,LB,0
3583,2020-01-16,16,1,2020,0,0,Lebanon,LB,0
3584,2020-01-15,15,1,2020,0,0,Lebanon,LB,0
3585,2020-01-14,14,1,2020,0,0,Lebanon,LB,0
3586,2020-01-13,13,1,2020,0,0,Lebanon,LB,0
3587,2020-01-12,12,1,2020,0,0,Lebanon,LB,0
3588,2020-01-11,11,1,2020,0,0,Lebanon,LB,0
3589,2020-01-10,10,1,2020,0,0,Lebanon,LB,0
3590,2020-01-09,9,1,2020,0,0,Lebanon,LB,0
3591,2020-01-08,8,1,2020,0,0,Lebanon,LB,0
3592,2020-01-07,7,1,2020,0,0,Lebanon,LB,0
3593,2020-01-06,6,1,2020,0,0,Lebanon,LB,0
3594,2020-01-05,5,1,2020,0,0,Lebanon,LB,0
3595,2020-01-04,4,1,2020,0,0,Lebanon,LB,0
3596,2020-01-03,3,1,2020,0,0,Lebanon,LB,0
3597,2020-01-02,2,1,2020,0,0,Lebanon,LB,0
3598,2020-01-01,1,1,2020,0,0,Lebanon,LB,0
3599,2019-12-31,31,12,2019,0,0,Lebanon,LB,0
3600,2020-03-24,24,3,2020,0,0,Liberia,LR,3
3601,2020-03-23,23,3,2020,0,0,Liberia,LR,3
3602,2020-03-22,22,3,2020,1,0,Liberia,LR,3
3603,2020-03-21,21,3,2020,0,0,Liberia,LR,2
3604,2020-03-20,20,3,2020,0,0,Liberia,LR,2
3605,2020-03-19,19,3,2020,0,0,Liberia,LR,2
3606,2020-03-18,18,3,2020,1,0,Liberia,LR,2
3607,2020-03-17,17,3,2020,1,0,Liberia,LR,1
3608,2020-03-24,24,3,2020,0,0,Liechtenstein,LI,46
3609,2020-03-23,23,3,2020,10,0,Liechtenstein,LI,46
3610,2020-03-22,22,3,2020,2,0,Liechtenstein,LI,36
3611,2020-03-21,21,3,2020,9,0,Liechtenstein,LI,34
3612,2020-03-20,20,3,2020,0,0,Liechtenstein,LI,25
3613,2020-03-19,19,3,2020,18,0,Liechtenstein,LI,25
3614,2020-03-18,18,3,2020,0,0,Liechtenstein,LI,7
3615,2020-03-17,17,3,2020,0,0,Liechtenstein,LI,7
3616,2020-03-16,16,3,2020,3,0,Liechtenstein,LI,7
3617,2020-03-15,15,3,2020,0,0,Liechtenstein,LI,4
3618,2020-03-14,14,3,2020,0,0,Liechtenstein,LI,4
3619,2020-03-13,13,3,2020,1,0,Liechtenstein,LI,4
3620,2020-03-12,12,3,2020,2,0,Liechtenstein,LI,3
3621,2020-03-05,5,3,2020,1,0,Liechtenstein,LI,1
3622,2020-03-24,24,3,2020,36,0,Lithuania,LT,179
3623,2020-03-23,23,3,2020,38,0,Lithuania,LT,143
3624,2020-03-22,22,3,2020,36,0,Lithuania,LT,105
3625,2020-03-21,21,3,2020,21,1,Lithuania,LT,69
3626,2020-03-20,20,3,2020,15,0,Lithuania,LT,48
3627,2020-03-19,19,3,2020,8,0,Lithuania,LT,33
3628,2020-03-18,18,3,2020,8,0,Lithuania,LT,25
3629,2020-03-17,17,3,2020,3,0,Lithuania,LT,17
3630,2020-03-16,16,3,2020,5,0,Lithuania,LT,14
3631,2020-03-15,15,3,2020,3,0,Lithuania,LT,9
3632,2020-03-14,14,3,2020,3,0,Lithuania,LT,6
3633,2020-03-12,12,3,2020,0,0,Lithuania,LT,3
3634,2020-03-11,11,3,2020,2,0,Lithuania,LT,3
3635,2020-03-02,2,3,2020,0,0,Lithuania,LT,1
3636,2020-03-01,1,3,2020,0,0,Lithuania,LT,1
3637,2020-02-29,29,2,2020,0,0,Lithuania,LT,1
3638,2020-02-28,28,2,2020,1,0,Lithuania,LT,1
3639,2020-02-27,27,2,2020,0,0,Lithuania,LT,0
3640,2020-02-26,26,2,2020,0,0,Lithuania,LT,0
3641,2020-02-25,25,2,2020,0,0,Lithuania,LT,0
3642,2020-02-24,24,2,2020,0,0,Lithuania,LT,0
3643,2020-02-23,23,2,2020,0,0,Lithuania,LT,0
3644,2020-02-22,22,2,2020,0,0,Lithuania,LT,0
3645,2020-02-21,21,2,2020,0,0,Lithuania,LT,0
3646,2020-02-20,20,2,2020,0,0,Lithuania,LT,0
3647,2020-02-19,19,2,2020,0,0,Lithuania,LT,0
3648,2020-02-18,18,2,2020,0,0,Lithuania,LT,0
3649,2020-02-17,17,2,2020,0,0,Lithuania,LT,0
3650,2020-02-16,16,2,2020,0,0,Lithuania,LT,0
3651,2020-02-15,15,2,2020,0,0,Lithuania,LT,0
3652,2020-02-14,14,2,2020,0,0,Lithuania,LT,0
3653,2020-02-13,13,2,2020,0,0,Lithuania,LT,0
3654,2020-02-12,12,2,2020,0,0,Lithuania,LT,0
3655,2020-02-11,11,2,2020,0,0,Lithuania,LT,0
3656,2020-02-10,10,2,2020,0,0,Lithuania,LT,0
3657,2020-02-09,9,2,2020,0,0,Lithuania,LT,0
3658,2020-02-08,8,2,2020,0,0,Lithuania,LT,0
3659,2020-02-07,7,2,2020,0,0,Lithuania,LT,0
3660,2020-02-06,6,2,2020,0,0,Lithuania,LT,0
3661,2020-02-05,5,2,2020,0,0,Lithuania,LT,0
3662,2020-02-04,4,2,2020,0,0,Lithuania,LT,0
3663,2020-02-03,3,2,2020,0,0,Lithuania,LT,0
3664,2020-02-02,2,2,2020,0,0,Lithuania,LT,0
3665,2020-02-01,1,2,2020,0,0,Lithuania,LT,0
3666,2020-01-31,31,1,2020,0,0,Lithuania,LT,0
3667,2020-01-30,30,1,2020,0,0,Lithuania,LT,0
3668,2020-01-29,29,1,2020,0,0,Lithuania,LT,0
3669,2020-01-28,28,1,2020,0,0,Lithuania,LT,0
3670,2020-01-27,27,1,2020,0,0,Lithuania,LT,0
3671,2020-01-26,26,1,2020,0,0,Lithuania,LT,0
3672,2020-01-25,25,1,2020,0,0,Lithuania,LT,0
3673,2020-01-24,24,1,2020,0,0,Lithuania,LT,0
3674,2020-01-23,23,1,2020,0,0,Lithuania,LT,0
3675,2020-01-22,22,1,2020,0,0,Lithuania,LT,0
3676,2020-01-21,21,1,2020,0,0,Lithuania,LT,0
3677,2020-01-20,20,1,2020,0,0,Lithuania,LT,0
3678,2020-01-19,19,1,2020,0,0,Lithuania,LT,0
3679,2020-01-18,18,1,2020,0,0,Lithuania,LT,0
3680,2020-01-17,17,1,2020,0,0,Lithuania,LT,0
3681,2020-01-16,16,1,2020,0,0,Lithuania,LT,0
3682,2020-01-15,15,1,2020,0,0,Lithuania,LT,0
3683,2020-01-14,14,1,2020,0,0,Lithuania,LT,0
3684,2020-01-13,13,1,2020,0,0,Lithuania,LT,0
3685,2020-01-12,12,1,2020,0,0,Lithuania,LT,0
3686,2020-01-11,11,1,2020,0,0,Lithuania,LT,0
3687,2020-01-10,10,1,2020,0,0,Lithuania,LT,0
3688,2020-01-09,9,1,2020,0,0,Lithuania,LT,0
3689,2020-01-08,8,1,2020,0,0,Lithuania,LT,0
3690,2020-01-07,7,1,2020,0,0,Lithuania,LT,0
3691,2020-01-06,6,1,2020,0,0,Lithuania,LT,0
3692,2020-01-05,5,1,2020,0,0,Lithuania,LT,0
3693,2020-01-04,4,1,2020,0,0,Lithuania,LT,0
3694,2020-01-03,3,1,2020,0,0,Lithuania,LT,0
3695,2020-01-02,2,1,2020,0,0,Lithuania,LT,0
3696,2020-01-01,1,1,2020,0,0,Lithuania,LT,0
3697,2019-12-31,31,12,2019,0,0,Lithuania,LT,0
3698,2020-03-24,24,3,2020,77,0,Luxembourg,LU,875
3699,2020-03-23,23,3,2020,128,0,Luxembourg,LU,798
3700,2020-03-22,22,3,2020,186,3,Luxembourg,LU,670
3701,2020-03-21,21,3,2020,139,1,Luxembourg,LU,484
3702,2020-03-20,20,3,2020,135,2,Luxembourg,LU,345
3703,2020-03-19,19,3,2020,70,1,Luxembourg,LU,210
3704,2020-03-18,18,3,2020,59,0,Luxembourg,LU,140
3705,2020-03-17,17,3,2020,4,0,Luxembourg,LU,81
3706,2020-03-16,16,3,2020,39,0,Luxembourg,LU,77
3707,2020-03-14,14,3,2020,12,1,Luxembourg,LU,38
3708,2020-03-13,13,3,2020,19,0,Luxembourg,LU,26
3709,2020-03-12,12,3,2020,0,0,Luxembourg,LU,7
3710,2020-03-11,11,3,2020,2,0,Luxembourg,LU,7
3711,2020-03-09,9,3,2020,2,0,Luxembourg,LU,5
